/Data/cerv_cancer/Data/complete/Type_1/3973_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/0.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/10.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1000_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1001_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1003_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1004_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1005_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1009_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1011_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1013.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1014.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1019.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/102.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1023.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1024.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1026.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1027.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/102_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1091_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1093.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1093_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/10_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1100.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1104_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1105.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1110_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1111_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1117_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/111_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1121_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1123.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1128_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1131.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1133_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1134.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1136.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1223_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1226.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1229.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1230.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1236_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1238_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1239.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/123_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1242_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1243_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1245.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1251.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1251_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1253_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1254_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1257_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1259_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/125_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1263_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1339.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1339_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1344.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1346.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/134_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1361_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1363_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1367_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1369_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1370.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1370_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1374_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1377_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/137_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/138.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1384.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1389.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/139.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1465_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1466_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1468.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1472_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1473.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1474_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1476_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/148.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1488_add.jpg,1
/Data/cerv_cancer/Data/complete/Type_1/1491_add.jpg,1
